date,tournament,home_team,away_team,home_goals,away_goals,goal_diff,home_win,overall_diff,age_diff,balance_diff,player_pool_diff,rank_advantage,points_diff
2015-09-06,UEFA Euro qualification,Turkey,Netherlands,3,0,3,1,-0.8475476413620697,1.099175738350997,0.011988488570992217,-138.0,-35.0,-283.3799999999999
2015-09-06,UEFA Euro qualification,Wales,Israel,0,0,0,0,-6.922764227642276,-1.9065040650406502,2.6970714457371034,111.0,48.0,208.86000000000013
2015-09-07,UEFA Euro qualification,Albania,Portugal,0,1,-1,0,-4.342312183729078,-0.5758660957571031,1.3265890721494742,-332.0,-58.0,-365.94000000000005
2015-09-07,UEFA Euro qualification,Armenia,Denmark,0,0,0,0,3.690751445086704,1.7072667217175912,-0.41599032073088527,-332.0,-76.0,-376.73
2015-09-07,Friendly,France,Serbia,2,1,1,1,-3.157310454049224,-0.7785645094330924,1.7712126976990143,845.0,30.0,348.01
2015-09-07,UEFA Euro qualification,Poland,Gibraltar,8,1,7,1,0.056379821958458365,-4.768545994065281,6.612562175282156,335.0,170.0,687.39
2015-09-07,UEFA Euro qualification,Scotland,Germany,2,3,-1,0,-3.034210526315782,0.25070175438596465,0.03242661269136171,-840.0,-35.0,-213.72000000000003
2015-09-08,FIFA World Cup qualification,Afghanistan,Japan,0,6,-6,0,-5.939587775408668,-4.565031982942429,-0.6981385174300314,-466.0,-133.0,-594.44
2015-09-08,Friendly,Ecuador,Honduras,2,0,2,1,0.6673596673596762,-0.33056133056133064,1.9054958634617805,24.0,52.0,218.96000000000004
2015-09-08,UEFA Euro qualification,England,Switzerland,2,0,2,1,-0.7583875299507667,-0.13616208957581932,-1.1437729610459524,1397.0,11.0,158.16000000000008
2015-09-08,Friendly,Mexico,Argentina,2,2,0,0,-2.1185808865860594,-1.0048647092688547,-0.2504941737376889,-605.0,-16.0,-232.1400000000001
2015-09-08,Friendly,South Africa,Senegal,1,0,1,1,-0.964663243733014,1.0314104500151018,-1.4104028056840052,-52.0,-38.0,-208.18999999999983
2015-10-08,UEFA Euro qualification,Albania,Serbia,0,2,-2,0,-4.186466165413535,-0.7278195488721799,1.7974151312955788,-98.0,-34.0,-131.41000000000008
2015-10-08,FIFA World Cup qualification,Argentina,Ecuador,0,2,-2,0,-2.7477104047052308,-1.1214115670074207,1.7614981751105026,928.0,26.0,336.80999999999995
2015-10-08,FIFA World Cup qualification,Bolivia,Uruguay,0,2,-2,0,-4.010457516339869,1.2091503267973849,-2.5257470755610583,-123.0,-78.0,-454.59000000000015
2015-10-08,FIFA World Cup qualification,Chile,Brazil,2,0,2,1,0.00067980295565917,1.5172052545155985,-1.3103480510012773,-437.0,-38.0,-296.1099999999999
2015-10-08,Friendly,France,Armenia,4,0,4,1,0.2862985685071635,-1.4364592462751986,0.0785908030600666,964.0,95.0,624.1200000000001
2015-10-08,UEFA Euro qualification,Republic of Ireland,Germany,1,0,1,1,-5.826536665404511,0.48801590306701925,0.06046223370520565,-723.0,-45.0,-282.18000000000006
2015-10-08,UEFA Euro qualification,Portugal,Denmark,1,0,1,1,7.290206485958635,0.8974185317604082,-1.6377861562237284,21.0,13.0,133.91000000000008
2015-10-08,FIFA World Cup qualification,Qatar,China PR,1,0,1,1,-3.2666666666666657,-5.633333333333333,-2.70011601922293,-24.0,53.0,236.54999999999995
2015-10-08,UEFA Euro qualification,Scotland,Poland,2,2,0,0,-1.1897131552917912,-0.7781206726013856,0.2974341382043413,-37.0,-20.0,-51.23000000000002
2015-10-08,FIFA World Cup qualification,Syria,Japan,0,3,-3,0,10.227078891257996,-0.23169864960909692,-0.5577005661389576,-463.0,-75.0,-382.1299999999999
2015-10-09,UEFA Euro qualification,England,Estonia,2,0,2,1,-1.6800613496932542,-3.0803680981595107,2.3327008536946714,1622.0,119.0,665.79
2015-10-09,UEFA Euro qualification,Spain,Luxembourg,4,0,4,1,3.9391560353287502,2.0869725220804725,2.8535593041908607,1011.0,81.0,558.94
2015-10-09,Friendly,Tunisia,Gabon,3,3,0,0,-2.4354838709677438,1.6612903225806441,-3.0365973906918438,19.0,42.0,205.6099999999999
2015-10-10,UEFA Euro qualification,Croatia,Bulgaria,3,0,3,1,1.9521823742007172,-2.4728940783986637,2.4884945982422266,76.0,70.0,405.80999999999995
2015-10-10,UEFA Euro qualification,Kazakhstan,Netherlands,1,2,-1,0,-2.0606060606060623,1.9720279720279734,-4.137525195034498,-426.0,-102.0,-564.8900000000001
2015-10-11,Friendly,Denmark,France,1,2,-1,0,-3.9770500135938676,-0.2708074754423926,0.33739951767081866,-632.0,-19.0,-247.3900000000001
2015-10-11,UEFA Euro qualification,Germany,Georgia,2,1,1,1,-1.0668647425014228,-0.11994906621392332,1.7104694761833894,1109.0,57.0,324.6099999999999
2015-10-11,Friendly,Nigeria,Cameroon,3,0,3,1,-0.8892580287929093,-1.1491325212255425,-0.9642313909434304,40.0,12.0,40.460000000000036
2015-10-11,UEFA Euro qualification,Poland,Republic of Ireland,2,1,1,1,3.9820392943805203,0.540806523920331,-0.3254697592181852,-80.0,30.0,119.69000000000005
2015-10-11,UEFA Euro qualification,Serbia,Portugal,1,2,-1,0,-0.15584601831554323,0.1519534531150768,-0.47082605914610465,-234.0,-24.0,-234.52999999999997
2015-10-12,UEFA Euro qualification,Estonia,Switzerland,0,1,-1,0,0.9216738197424874,2.9442060085836914,-3.476473814740624,-225.0,-108.0,-507.6299999999999
2015-10-12,UEFA Euro qualification,Lithuania,England,0,3,-3,0,1.0133946830265828,0.5803680981595107,-0.22899097177687544,-1618.0,-131.0,-711.5999999999999
2015-10-12,Friendly,Morocco,Guinea,1,1,0,0,0.8938461538461553,0.12923076923076948,-0.8188014589510964,53.0,63.0,344.6400000000001
2015-10-12,UEFA Euro qualification,Ukraine,Spain,0,1,-1,0,0.10166029120186693,0.8084356411848326,-0.5197885704483163,-970.0,-22.0,-268.4200000000001
2015-10-13,Friendly,Algeria,Senegal,1,0,1,1,2.645042839657279,1.4973480212158314,-0.7088118670248083,-72.0,-27.0,-149.2099999999998
2015-10-13,UEFA Euro qualification,Belgium,Israel,3,1,2,1,-3.0710784313725554,-2.9399509803921546,3.2698865230495855,260.0,72.0,459.9000000000001
2015-10-13,FIFA World Cup qualification,Brazil,Venezuela,3,1,2,1,1.8561045107698249,2.4238143533275363,0.11196779508891108,761.0,32.0,284.14999999999986
2015-10-13,FIFA World Cup qualification,Ecuador,Bolivia,2,0,2,1,5.046846846846847,-0.27927927927927954,1.3273140084429174,7.0,62.0,271.8800000000001
2015-10-13,UEFA Euro qualification,Malta,Croatia,0,1,-1,0,-7.073394495412842,-0.3149847094801217,-6.640906507712251,-106.0,-160.0,-730.6899999999999
2015-10-13,UEFA Euro qualification,Netherlands,Czech Republic,2,3,-1,0,-2.1174761311747545,-2.4788772870964664,0.8372566857108108,356.0,25.0,255.6099999999999
2015-10-13,FIFA World Cup qualification,Paraguay,Argentina,0,0,0,0,1.9008635578583863,0.1688067883156883,-1.2102443308894593,-896.0,-61.0,-470.45000000000005
2015-10-13,FIFA World Cup qualification,Uruguay,Colombia,3,0,3,1,3.7997593181416676,0.735669493022435,-0.17853788243719748,-439.0,-2.0,-14.169999999999845
2015-10-18,African Nations Championship,Cameroon,Congo,0,0,0,0,2.560253699788575,-0.11205073995771997,0.1816627236075643,64.0,67.0,295.74
2015-10-19,African Nations Championship,Tunisia,Libya,1,0,1,1,0.5645161290322562,3.161290322580644,-2.145466165833036,29.0,76.0,328.3299999999999
2015-10-22,African Nations Championship,Libya,Morocco,0,4,-4,0,-2.1538461538461604,-0.76923076923077,0.5289415322151552,-76.0,-103.0,-503.71000000000004
2015-10-24,African Nations Championship,Senegal,Guinea,3,1,2,1,-0.45767441860465397,0.40651162790697626,-0.23655341784487494,104.0,58.0,298.53999999999996
2015-10-25,African Nations Championship,Tunisia,Morocco,2,3,-1,0,-1.5893300248139042,2.392059553349874,-1.616524633617881,-47.0,-27.0,-175.3800000000001
2015-10-31,African Nations Championship,Congo,Cameroon,0,1,-1,0,-2.560253699788575,0.11205073995771997,-0.1816627236075643,-64.0,-67.0,-295.74
2015-11-09,FIFA World Cup qualification,Palestine,Saudi Arabia,0,0,0,0,2.1618541033434653,-0.2522796352583576,-0.07584678476744333,-325.0,-40.0,-200.04999999999995
2015-11-12,FIFA World Cup qualification,Ecuador,Uruguay,2,1,1,1,1.036389330506978,0.9298710475181053,-1.198433067118141,-116.0,-16.0,-182.71000000000004
2015-11-12,FIFA World Cup qualification,Morocco,Equatorial Guinea,2,0,2,1,2.320512820512832,-0.73076923076923,1.5145256995252003,72.0,74.0,408.94000000000005
2015-11-13,FIFA World Cup qualification,Argentina,Brazil,1,1,0,0,-3.1295170882360566,-1.2754855917711012,1.1968993147023017,153.0,4.0,81.6400000000001
2015-11-13,Friendly,Belgium,Italy,3,1,2,1,1.1293804755944876,-1.7261420525657059,0.1494718243908082,-527.0,4.0,58.15000000000009
2015-11-13,FIFA World Cup qualification,Comoros,Ghana,0,0,0,0,1.572649572649567,3.529914529914528,-3.36394428788944,-108.0,-55.0,-221.41000000000008
2015-11-13,FIFA World Cup qualification,Costa Rica,Haiti,1,0,1,1,6.369458128078826,1.7733990147783238,-1.032329321640355,15.0,36.0,195.23000000000002
2015-11-13,Friendly,Czech Republic,Serbia,4,1,3,1,-0.2655268307755705,1.0933154804820262,-0.11073813795440746,-60.0,0.0,-4.0
2015-11-13,Friendly,France,Germany,2,0,2,1,1.3854213755247144,0.43233774620600585,0.30464964418197304,-162.0,11.0,168.8900000000001
2015-11-13,FIFA World Cup qualification,Madagascar,Senegal,2,2,0,0,-1.5523255813953512,3.453488372093023,-2.1452656669112296,-125.0,-86.0,-419.67999999999984
2015-11-13,FIFA World Cup qualification,Mauritania,Tunisia,1,2,-1,0,-1.5645161290322562,-2.161290322580644,0.7312526034599411,-29.0,-71.0,-316.55999999999995
2015-11-13,FIFA World Cup qualification,Niger,Cameroon,0,3,-3,0,1.015503875969003,1.4302325581395365,-2.3193534836686336,-83.0,-74.0,-319.26
2015-11-13,Friendly,Poland,Iceland,4,2,2,1,-2.037959800683055,-0.4477912770841499,0.7053822189675989,284.0,43.0,170.04999999999995
2015-11-13,Friendly,Qatar,Turkey,1,2,-1,0,-2.879725085910664,-3.4604810996563558,-3.646182569536347,-285.0,8.0,28.929999999999836
2015-11-13,Friendly,Slovakia,Switzerland,3,2,1,1,2.9216738197424874,1.5692060085836914,-1.9801608566049484,-169.0,-29.0,-175.02999999999997
2015-11-13,Friendly,Spain,England,2,0,2,1,6.869217385022004,1.2923406202399832,-0.48381829666051956,-611.0,1.0,23.410000000000082
2015-11-13,Friendly,Wales,Netherlands,2,3,-1,0,-3.8167036215816665,0.8988572403206554,0.623430047657374,-306.0,-23.0,-237.1099999999999
2015-11-14,Friendly,Russia,Portugal,1,0,1,1,-4.128866805577815,-0.02955423768053933,0.8865206769104024,-61.0,-25.0,-234.85000000000014
2015-11-14,UEFA Euro qualification,Sweden,Denmark,2,1,1,1,1.2016210103040947,0.7554033676803229,-0.983207219326304,22.0,-8.0,-85.32999999999993
2015-11-15,FIFA World Cup qualification,Equatorial Guinea,Morocco,1,0,1,1,-2.320512820512832,0.73076923076923,-1.5145256995252003,-72.0,-74.0,-408.94000000000005
2015-11-17,Friendly,Austria,Switzerland,1,2,-1,0,0.6228016392913602,0.45924360256865526,-1.684707845209581,33.0,-7.0,-62.539999999999964
2015-11-17,FIFA World Cup qualification,Brazil,Peru,3,0,3,1,2.1619868637110073,1.241461412151068,-0.032500316354697745,782.0,37.0,295.92999999999984
2015-11-17,FIFA World Cup qualification,Cameroon,Niger,0,0,0,0,-1.015503875969003,-1.4302325581395365,2.3193534836686336,83.0,74.0,319.26
2015-11-17,FIFA World Cup qualification,Colombia,Argentina,0,1,-1,0,-2.088438243943415,-0.5441289735331196,-0.38452722555516416,-373.0,-8.0,-139.93000000000006
2015-11-17,UEFA Euro qualification,Denmark,Sweden,2,2,0,0,-1.2016210103040947,-0.7554033676803229,0.983207219326304,-22.0,8.0,85.32999999999993
2015-11-17,Friendly,England,France,2,0,2,1,-4.216359918200418,-0.7153374233128851,-0.2591559161225492,652.0,-2.0,-42.65000000000009
2015-11-17,FIFA World Cup qualification,Ghana,Comoros,2,0,2,1,-1.572649572649567,-3.529914529914528,3.36394428788944,108.0,55.0,221.41000000000008
2015-11-17,FIFA World Cup qualification,Honduras,Mexico,0,2,-2,0,4.198931623931614,2.456837606837606,-3.416499864834594,-347.0,-62.0,-323.6299999999999
2015-11-17,Friendly,Luxembourg,Portugal,0,2,-2,0,-4.599455040871931,-2.13658038147139,-2.2961468784210197,-359.0,-76.0,-464.70000000000005
2015-11-17,Friendly,Poland,Czech Republic,3,1,2,1,-6.1217023698223585,-1.2753953091337742,1.3122936659584692,264.0,4.0,20.62999999999988
2015-11-17,Friendly,Russia,Croatia,1,3,-2,0,-2.602806260118726,0.2503747676440611,-0.8725531243776494,197.0,-21.0,-194.73000000000002
2015-11-17,FIFA World Cup qualification,Senegal,Madagascar,3,0,3,1,1.5523255813953512,-3.453488372093023,2.1452656669112296,125.0,86.0,419.67999999999984
2015-11-17,FIFA World Cup qualification,Tunisia,Mauritania,2,1,1,1,1.5645161290322562,2.161290322580644,-0.7312526034599411,29.0,71.0,316.55999999999995
2015-11-17,FIFA World Cup qualification,Uruguay,Chile,3,0,3,1,-1.418875816993463,-2.6011503267973843,1.9441822577112173,-222.0,32.0,223.6500000000001
2015-11-17,FIFA World Cup qualification,Venezuela,Ecuador,1,3,-2,0,-1.474297827238999,-2.2697403285638558,0.45263106531928976,14.0,-10.0,-28.980000000000018
2016-01-13,Friendly,Uganda,Cameroon,0,0,0,0,-4.9011627906976685,0.18023255813953654,0.260120202887383,-82.0,-44.0,-215.51
2016-01-16,African Nations Championship,Gabon,Morocco,0,0,0,0,0.8461538461538396,0.73076923076923,1.4200727570739629,-66.0,-69.0,-380.99
2016-01-17,African Nations Championship,Angola,Cameroon,0,1,-1,0,0.6155038759689972,1.030232558139538,-0.991937521661983,-71.0,-39.0,-202.81999999999994
2016-01-18,African Nations Championship,Tunisia,Guinea,2,2,0,0,-0.6954838709677489,2.5212903225806436,-2.4353260925689773,6.0,36.0,169.26
2016-01-21,African Nations Championship,Cameroon,Ethiopia,0,0,0,0,2.1511627906976685,-1.9302325581395365,4.707282892931888,84.0,92.0,392.30999999999995
2016-01-22,African Nations Championship,Tunisia,Nigeria,1,1,0,0,1.302611367127497,3.740655401945723,-1.6458769807022078,-95.0,-2.0,-4.870000000000118
2016-01-26,African Nations Championship,Niger,Tunisia,0,5,-5,0,0.6021505376344152,-1.1612903225806441,0.29075488797700455,-28.0,-84.0,-354.8499999999999
2016-01-31,African Nations Championship,Tunisia,Mali,1,2,-1,0,0.6297335203366003,3.0091164095371674,-0.6879733100932679,-15.0,12.0,37.319999999999936
2016-03-23,Friendly,Croatia,Israel,2,0,2,1,-2.0932721712538296,-1.8516819571865426,3.5770227107574826,97.0,66.0,388.77
2016-03-23,Friendly,Poland,Serbia,1,0,1,1,-6.387229200597929,-0.182079828651748,1.2015555280040617,204.0,4.0,16.62999999999988
2016-03-24,FIFA World Cup qualification,Chile,Argentina,1,2,-1,0,3.1301968911917157,2.7926908462866997,-2.507247365703579,-590.0,-42.0,-377.75
2016-03-24,Friendly,Denmark,Iceland,2,1,1,1,-2.7850910677282172,-1.315083433307887,1.6124389063333702,293.0,50.0,254.03999999999996
2016-03-24,FIFA World Cup qualification,Ecuador,Paraguay,2,2,0,0,0.8468468468468444,0.9526047786917324,-0.5512538442210433,-32.0,35.0,133.6400000000001
2016-03-24,African Cup of Nations qualification,Ghana,Mozambique,3,1,2,1,-5.572649572649567,-2.7521367521367495,0.5499849080811279,114.0,40.0,172.3800000000001
2016-03-24,Friendly,Italy,Spain,1,1,0,0,-2.972948275629122,0.4075518834264109,0.7450533634195056,-220.0,-7.0,-121.38000000000011
2016-03-24,FIFA World Cup qualification,Japan,Afghanistan,5,0,5,1,5.939587775408668,4.565031982942429,0.6981385174300314,466.0,133.0,594.44
2016-03-24,Friendly,Wales,Northern Ireland,1,1,0,0,1.767158252977886,-0.63131026659104,-0.20404421963831343,37.0,44.0,180.07000000000016
2016-03-25,FIFA World Cup qualification,Brazil,Uruguay,2,2,0,0,1.4181960140378038,1.0839450722817858,-0.6338342067099401,659.0,6.0,72.45999999999981
2016-03-25,FIFA World Cup qualification,Canada,Mexico,0,3,-3,0,-1.5926767676767781,0.3631313131313121,-1.0578735724946302,-305.0,-23.0,-140.44999999999982
2016-03-25,Friendly,Republic of Ireland,Switzerland,1,0,1,1,-3.7539856526795745,0.6348534905980792,-1.1288044554001706,184.0,-43.0,-250.26
2016-03-25,FIFA World Cup qualification,Jamaica,Costa Rica,1,1,0,0,-3.8173345759552717,1.2227399813606716,0.4254218405125565,8.0,-10.0,-68.13000000000011
2016-03-25,Friendly,Netherlands,France,2,3,-1,0,0.7743074920988988,-0.6069972971813478,-1.044694149942611,-549.0,-5.0,-96.40000000000009
2016-03-25,Friendly,Portugal,Bulgaria,0,1,-1,0,3.478242919659806,-2.1929650730740633,0.7294207969541748,334.0,74.0,445.93000000000006
2016-03-25,African Cup of Nations qualification,Tunisia,Togo,1,0,1,1,-2.9354838709677438,-0.8387096774193559,0.47683747807194665,23.0,79.0,335.3599999999999
2016-03-26,African Cup of Nations qualification,Cameroon,South Africa,2,2,0,0,0.31350045303533136,-1.5081546360616152,1.821738502605541,9.0,6.0,43.319999999999936
2016-03-26,Friendly,Germany,England,2,3,-1,0,2.830938542675703,0.28299967710687923,-0.045493728059423866,-490.0,-9.0,-126.24000000000001
2016-03-26,Friendly,Hungary,Croatia,1,1,0,0,-0.6139350359533893,1.1264567319613192,-2.6934346808619454,-72.0,-19.0,-182.53999999999996
2016-03-26,Friendly,Poland,Finland,5,0,5,1,-0.25007179094477294,0.40887336077342695,0.0001329704117187802,275.0,35.0,130.12999999999988
2016-03-26,African Cup of Nations qualification,Senegal,Niger,2,0,2,1,-0.36434108527132025,-0.9534883720930232,1.9080177867470978,126.0,106.0,484.1299999999999
2016-03-27,African Cup of Nations qualification,Mozambique,Ghana,0,0,0,0,5.572649572649567,2.7521367521367495,-0.5499849080811279,-114.0,-40.0,-172.3800000000001
2016-03-27,Friendly,Romania,Spain,0,0,0,0,-1.2103424760067156,1.5168410372415622,-1.1061005319877575,-960.0,-42.0,-360.97
2016-03-28,Friendly,Ukraine,Wales,1,0,1,1,5.796913887506221,1.093578894972623,-0.841498680946148,-74.0,5.0,45.84999999999991
2016-03-29,FIFA World Cup qualification,Argentina,Bolivia,2,0,2,1,2.2991364421416165,-1.4006908462867003,3.08881218355342,935.0,88.0,608.69
2016-03-29,FIFA World Cup qualification,China PR,Qatar,2,0,2,1,3.2666666666666657,5.633333333333333,2.70011601922293,24.0,-53.0,-236.54999999999995
2016-03-29,FIFA World Cup qualification,Colombia,Ecuador,3,0,3,1,-4.836148648648646,-1.6655405405405403,1.3769709495553384,555.0,18.0,196.87999999999988
2016-03-29,FIFA World Cup qualification,Costa Rica,Jamaica,3,0,3,1,3.8173345759552717,-1.2227399813606716,-0.4254218405125565,-8.0,10.0,68.13000000000011
2016-03-29,Friendly,England,Netherlands,1,2,-1,0,-4.9906674102993165,-0.10834012613153732,0.7855382338200618,1201.0,3.0,53.75
2016-03-29,Friendly,Estonia,Serbia,0,1,-1,0,-5.693609022556387,1.5864661654135332,-0.8206440721182062,-125.0,-91.0,-360.43000000000006
2016-03-29,Friendly,France,Russia,4,2,2,1,0.8157103332130475,-0.5970568186374763,0.41386596164250733,672.0,31.0,348.33000000000015
2016-03-29,Friendly,Germany,Italy,4,1,3,1,-1.0653305667171793,-1.4168928265595149,-0.30672879481840987,341.0,-3.0,-28.269999999999982
2016-03-29,FIFA World Cup qualification,Japan,Syria,5,0,5,1,-10.227078891257996,0.23169864960909692,0.5577005661389576,463.0,75.0,382.1299999999999
2016-03-29,FIFA World Cup qualification,Mexico,Canada,2,0,2,1,1.5926767676767781,-0.3631313131313121,1.0578735724946302,305.0,23.0,140.44999999999982
2016-03-29,African Cup of Nations qualification,Niger,Senegal,1,2,-1,0,0.36434108527132025,0.9534883720930232,-1.9080177867470978,-126.0,-106.0,-484.1299999999999
2016-03-29,FIFA World Cup qualification,Paraguay,Brazil,2,2,0,0,-1.2286535303776702,-1.106678803455413,-0.013345016187157555,-743.0,-57.0,-388.80999999999995
2016-03-29,Friendly,Portugal,Belgium,2,1,1,1,2.5038668055778146,1.3681980285302124,-1.4519376135801547,95.0,-2.0,-31.00999999999999
2016-03-29,Friendly,Scotland,Denmark,1,0,1,1,-0.4425818882466288,0.08917148362235139,-0.60962254916143,-46.0,-27.0,-135.22000000000003
2016-03-29,African Cup of Nations qualification,South Africa,Cameroon,0,0,0,0,-0.31350045303533136,1.5081546360616152,-1.821738502605541,-9.0,-6.0,-43.319999999999936
2016-03-29,African Cup of Nations qualification,Togo,Tunisia,0,0,0,0,2.9354838709677438,0.8387096774193559,-0.47683747807194665,-23.0,-79.0,-335.3599999999999
2016-03-29,FIFA World Cup qualification,Uruguay,Peru,1,0,1,1,0.7437908496732035,0.15751633986928226,0.6013338903552423,123.0,31.0,223.47000000000003
2016-05-22,Friendly,England,Turkey,2,1,1,1,-4.143119768937247,-1.2075158644825343,0.7735497452490696,1339.0,38.0,337.1299999999999
2016-05-25,Friendly,Serbia,Cyprus,2,1,1,1,7.989063568010934,3.4135338345864668,-1.6084468409022525,122.0,95.0,370.1200000000001
2016-05-27,Friendly,Croatia,Moldova,1,0,1,1,-0.5932721712538296,-1.5183486238532105,1.0479810063383255,103.0,140.0,667.56
2016-05-27,Friendly,England,Australia,2,1,1,1,0.31222939920542103,-0.3931434285559874,1.0100980703377482,1403.0,20.0,240.97000000000003
2016-05-27,Friendly,Republic of Ireland,Netherlands,1,1,0,0,-7.986265533028124,0.6626754540423612,0.8005067394658436,-12.0,-51.0,-354.6700000000001
2016-05-27,Friendly,Morocco,Congo,2,0,2,1,4.562937062937067,0.08741258741258662,-0.8119210144201929,56.0,104.0,506.71000000000004
